id_evento,id_reporte,fecha_evento,tipo_evento,responsable,observacion
EVT-00357-3,NEXO-147-00357,2026-04-17 22:30,Análisis preliminar,operador.demo2,Evento sintético de seguimiento 3
EVT-00358-1,NEXO-147-00358,2026-04-19 17:28,Cruce OSINT,analista.demo2,Evento sintético de seguimiento 1
EVT-00358-2,NEXO-147-00358,2026-04-19 19:28,Cruce OSINT,operador.demo2,Evento sintético de seguimiento 2
EVT-00358-3,NEXO-147-00358,2026-04-20 05:28,Llamada de verificación,analista.demo1,Evento sintético de seguimiento 3
EVT-00359-1,NEXO-147-00359,2026-03-26 23:00,Asignación a unidad,analista.demo2,Evento sintético de seguimiento 1
EVT-00360-1,NEXO-147-00360,2025-07-26 20:59,Llamada de verificación,director.demo,Evento sintético de seguimiento 1
EVT-00360-2,NEXO-147-00360,2025-07-27 02:59,Actualización de estado,analista.demo1,Evento sintético de seguimiento 2
EVT-00361-1,NEXO-147-00361,2026-04-21 00:00,Registro inicial,operador.demo1,Evento sintético de seguimiento 1
EVT-00362-1,NEXO-147-00362,2026-04-26 06:58,Actualización de estado,analista.demo1,Evento sintético de seguimiento 1
EVT-00362-2,NEXO-147-00362,2026-04-26 07:58,Análisis preliminar,director.demo,Evento sintético de seguimiento 2
EVT-00363-1,NEXO-147-00363,2025-04-28 07:29,Cruce OSINT,operador.demo1,Evento sintético de seguimiento 1
EVT-00363-2,NEXO-147-00363,2025-04-28 13:29,Registro inicial,director.demo,Evento sintético de seguimiento 2
EVT-00363-3,NEXO-147-00363,2025-04-28 23:29,Llamada de verificación,analista.demo1,Evento sintético de seguimiento 3
EVT-00364-1,NEXO-147-00364,2026-01-29 14:19,Asignación a unidad,analista.demo2,Evento sintético de seguimiento 1
EVT-00365-1,NEXO-147-00365,2026-04-11 15:38,Análisis preliminar,analista.demo1,Evento sintético de seguimiento 1
EVT-00365-2,NEXO-147-00365,2026-04-11 23:38,Análisis preliminar,analista.demo1,Evento sintético de seguimiento 2
EVT-00365-3,NEXO-147-00365,2026-04-12 15:38,Llamada de verificación,director.demo,Evento sintético de seguimiento 3
EVT-00366-1,NEXO-147-00366,2025-01-09 07:22,Cruce OSINT,director.demo,Evento sintético de seguimiento 1
EVT-00367-1,NEXO-147-00367,2026-03-19 22:20,Llamada de verificación,analista.demo2,Evento sintético de seguimiento 1
EVT-00367-2,NEXO-147-00367,2026-03-20 08:20,Actualización de estado,analista.demo1,Evento sintético de seguimiento 2
EVT-00367-3,NEXO-147-00367,2026-03-20 00:20,Análisis preliminar,analista.demo2,Evento sintético de seguimiento 3
EVT-00368-1,NEXO-147-00368,2026-01-04 23:19,Asignación a unidad,director.demo,Evento sintético de seguimiento 1
EVT-00369-1,NEXO-147-00369,2025-03-17 01:25,Llamada de verificación,analista.demo2,Evento sintético de seguimiento 1
EVT-00369-2,NEXO-147-00369,2025-03-17 10:25,Registro inicial,analista.demo1,Evento sintético de seguimiento 2
EVT-00370-1,NEXO-147-00370,2025-09-16 09:39,Registro inicial,analista.demo1,Evento sintético de seguimiento 1
EVT-00371-1,NEXO-147-00371,2026-03-10 23:27,Registro inicial,operador.demo1,Evento sintético de seguimiento 1
EVT-00371-2,NEXO-147-00371,2026-03-11 02:27,Cruce OSINT,analista.demo2,Evento sintético de seguimiento 2
EVT-00371-3,NEXO-147-00371,2026-03-11 23:27,Análisis preliminar,director.demo,Evento sintético de seguimiento 3
EVT-00372-1,NEXO-147-00372,2025-10-28 21:43,Actualización de estado,analista.demo1,Evento sintético de seguimiento 1
EVT-00373-1,NEXO-147-00373,2026-05-18 00:30,Registro inicial,operador.demo1,Evento sintético de seguimiento 1
EVT-00374-1,NEXO-147-00374,2025-01-07 18:04,Registro inicial,analista.demo2,Evento sintético de seguimiento 1
EVT-00374-2,NEXO-147-00374,2025-01-08 06:04,Registro inicial,operador.demo1,Evento sintético de seguimiento 2
EVT-00374-3,NEXO-147-00374,2025-01-08 00:04,Análisis preliminar,operador.demo2,Evento sintético de seguimiento 3
EVT-00375-1,NEXO-147-00375,2026-05-14 02:29,Actualización de estado,director.demo,Evento sintético de seguimiento 1
EVT-00375-2,NEXO-147-00375,2026-05-14 08:29,Análisis preliminar,operador.demo1,Evento sintético de seguimiento 2
EVT-00375-3,NEXO-147-00375,2026-05-14 10:29,Registro inicial,operador.demo2,Evento sintético de seguimiento 3
EVT-00376-1,NEXO-147-00376,2025-06-27 16:38,Actualización de estado,operador.demo1,Evento sintético de seguimiento 1
EVT-00376-2,NEXO-147-00376,2025-06-27 21:38,Análisis preliminar,operador.demo2,Evento sintético de seguimiento 2
EVT-00377-1,NEXO-147-00377,2026-05-28 16:56,Registro inicial,analista.demo2,Evento sintético de seguimiento 1
EVT-00378-1,NEXO-147-00378,2026-04-10 22:25,Llamada de verificación,analista.demo2,Evento sintético de seguimiento 1
EVT-00379-1,NEXO-147-00379,2026-05-13 11:33,Asignación a unidad,operador.demo2,Evento sintético de seguimiento 1
EVT-00380-1,NEXO-147-00380,2025-07-25 12:24,Registro inicial,analista.demo1,Evento sintético de seguimiento 1
EVT-00380-2,NEXO-147-00380,2025-07-25 14:24,Asignación a unidad,analista.demo1,Evento sintético de seguimiento 2
EVT-00381-1,NEXO-147-00381,2026-03-10 18:42,Asignación a unidad,operador.demo1,Evento sintético de seguimiento 1
EVT-00381-2,NEXO-147-00381,2026-03-11 04:42,Análisis preliminar,director.demo,Evento sintético de seguimiento 2
EVT-00382-1,NEXO-147-00382,2026-04-29 18:59,Cruce OSINT,director.demo,Evento sintético de seguimiento 1
EVT-00383-1,NEXO-147-00383,2025-03-16 21:52,Cruce OSINT,director.demo,Evento sintético de seguimiento 1
EVT-00384-1,NEXO-147-00384,2025-09-22 08:53,Registro inicial,analista.demo1,Evento sintético de seguimiento 1
EVT-00384-2,NEXO-147-00384,2025-09-22 20:53,Registro inicial,analista.demo2,Evento sintético de seguimiento 2
EVT-00384-3,NEXO-147-00384,2025-09-22 18:53,Registro inicial,analista.demo1,Evento sintético de seguimiento 3
EVT-00385-1,NEXO-147-00385,2026-05-28 14:20,Asignación a unidad,operador.demo1,Evento sintético de seguimiento 1
EVT-00386-1,NEXO-147-00386,2026-04-27 10:07,Cruce OSINT,operador.demo2,Evento sintético de seguimiento 1
EVT-00386-2,NEXO-147-00386,2026-04-27 13:07,Registro inicial,analista.demo2,Evento sintético de seguimiento 2
EVT-00386-3,NEXO-147-00386,2026-04-28 08:07,Actualización de estado,analista.demo2,Evento sintético de seguimiento 3
EVT-00387-1,NEXO-147-00387,2026-05-14 03:54,Cruce OSINT,analista.demo1,Evento sintético de seguimiento 1
EVT-00388-1,NEXO-147-00388,2026-04-27 16:33,Cruce OSINT,analista.demo1,Evento sintético de seguimiento 1
EVT-00389-1,NEXO-147-00389,2026-01-02 19:48,Asignación a unidad,analista.demo2,Evento sintético de seguimiento 1
EVT-00389-2,NEXO-147-00389,2026-01-03 01:48,Llamada de verificación,director.demo,Evento sintético de seguimiento 2
EVT-00389-3,NEXO-147-00389,2026-01-03 17:48,Análisis preliminar,analista.demo1,Evento sintético de seguimiento 3
EVT-00390-1,NEXO-147-00390,2026-04-17 21:26,Asignación a unidad,director.demo,Evento sintético de seguimiento 1
EVT-00391-1,NEXO-147-00391,2025-08-15 19:46,Análisis preliminar,analista.demo2,Evento sintético de seguimiento 1
EVT-00391-2,NEXO-147-00391,2025-08-16 04:46,Llamada de verificación,operador.demo2,Evento sintético de seguimiento 2
EVT-00392-1,NEXO-147-00392,2026-05-25 21:18,Llamada de verificación,director.demo,Evento sintético de seguimiento 1
EVT-00392-2,NEXO-147-00392,2026-05-26 03:18,Cruce OSINT,operador.demo2,Evento sintético de seguimiento 2
EVT-00393-1,NEXO-147-00393,2026-01-24 10:58,Llamada de verificación,operador.demo1,Evento sintético de seguimiento 1
EVT-00393-2,NEXO-147-00393,2026-01-24 11:58,Registro inicial,operador.demo2,Evento sintético de seguimiento 2
EVT-00394-1,NEXO-147-00394,2026-05-26 13:42,Cruce OSINT,analista.demo1,Evento sintético de seguimiento 1
EVT-00395-1,NEXO-147-00395,2025-02-01 05:41,Cruce OSINT,analista.demo1,Evento sintético de seguimiento 1
EVT-00396-1,NEXO-147-00396,2025-01-04 19:55,Llamada de verificación,analista.demo1,Evento sintético de seguimiento 1
EVT-00396-2,NEXO-147-00396,2025-01-05 05:55,Actualización de estado,director.demo,Evento sintético de seguimiento 2
EVT-00396-3,NEXO-147-00396,2025-01-04 21:55,Asignación a unidad,operador.demo1,Evento sintético de seguimiento 3
EVT-00397-1,NEXO-147-00397,2026-03-14 09:38,Cruce OSINT,operador.demo1,Evento sintético de seguimiento 1
EVT-00398-1,NEXO-147-00398,2026-03-16 21:02,Cruce OSINT,operador.demo2,Evento sintético de seguimiento 1
EVT-00398-2,NEXO-147-00398,2026-03-17 02:02,Llamada de verificación,analista.demo2,Evento sintético de seguimiento 2
EVT-00399-1,NEXO-147-00399,2025-10-19 19:57,Llamada de verificación,operador.demo1,Evento sintético de seguimiento 1
EVT-00400-1,NEXO-147-00400,2026-04-15 01:11,Asignación a unidad,director.demo,Evento sintético de seguimiento 1
EVT-00401-1,NEXO-147-00401,2025-12-13 19:38,Asignación a unidad,analista.demo2,Evento sintético de seguimiento 1
EVT-00401-2,NEXO-147-00401,2025-12-13 22:38,Asignación a unidad,analista.demo2,Evento sintético de seguimiento 2
EVT-00402-1,NEXO-147-00402,2025-12-15 16:27,Registro inicial,director.demo,Evento sintético de seguimiento 1
EVT-00402-2,NEXO-147-00402,2025-12-16 04:27,Asignación a unidad,operador.demo2,Evento sintético de seguimiento 2
EVT-00402-3,NEXO-147-00402,2025-12-16 02:27,Asignación a unidad,analista.demo2,Evento sintético de seguimiento 3
EVT-00403-1,NEXO-147-00403,2026-04-20 22:30,Análisis preliminar,operador.demo2,Evento sintético de seguimiento 1
EVT-00403-2,NEXO-147-00403,2026-04-21 07:30,Llamada de verificación,analista.demo1,Evento sintético de seguimiento 2
EVT-00404-1,NEXO-147-00404,2026-04-19 20:12,Cruce OSINT,analista.demo1,Evento sintético de seguimiento 1
EVT-00404-2,NEXO-147-00404,2026-04-20 04:12,Asignación a unidad,operador.demo2,Evento sintético de seguimiento 2
EVT-00404-3,NEXO-147-00404,2026-04-20 02:12,Asignación a unidad,operador.demo2,Evento sintético de seguimiento 3
EVT-00405-1,NEXO-147-00405,2025-08-23 06:59,Análisis preliminar,operador.demo2,Evento sintético de seguimiento 1
EVT-00406-1,NEXO-147-00406,2026-05-12 03:43,Cruce OSINT,operador.demo1,Evento sintético de seguimiento 1
EVT-00407-1,NEXO-147-00407,2026-04-16 14:14,Actualización de estado,analista.demo1,Evento sintético de seguimiento 1
EVT-00407-2,NEXO-147-00407,2026-04-16 15:14,Cruce OSINT,analista.demo1,Evento sintético de seguimiento 2
EVT-00408-1,NEXO-147-00408,2026-06-01 08:06,Registro inicial,analista.demo1,Evento sintético de seguimiento 1
EVT-00409-1,NEXO-147-00409,2026-03-05 17:10,Llamada de verificación,analista.demo2,Evento sintético de seguimiento 1
EVT-00409-2,NEXO-147-00409,2026-03-05 22:10,Asignación a unidad,analista.demo2,Evento sintético de seguimiento 2
EVT-00410-1,NEXO-147-00410,2026-05-05 17:04,Cruce OSINT,director.demo,Evento sintético de seguimiento 1
EVT-00411-1,NEXO-147-00411,2026-05-30 21:48,Actualización de estado,analista.demo2,Evento sintético de seguimiento 1
EVT-00411-2,NEXO-147-00411,2026-05-31 02:48,Análisis preliminar,analista.demo2,Evento sintético de seguimiento 2
EVT-00411-3,NEXO-147-00411,2026-05-31 15:48,Registro inicial,analista.demo1,Evento sintético de seguimiento 3
EVT-00412-1,NEXO-147-00412,2026-02-28 00:03,Asignación a unidad,director.demo,Evento sintético de seguimiento 1
EVT-00412-2,NEXO-147-00412,2026-02-28 05:03,Llamada de verificación,analista.demo1,Evento sintético de seguimiento 2
EVT-00412-3,NEXO-147-00412,2026-02-28 08:03,Llamada de verificación,analista.demo1,Evento sintético de seguimiento 3
EVT-00413-1,NEXO-147-00413,2026-03-27 00:32,Asignación a unidad,analista.demo1,Evento sintético de seguimiento 1
EVT-00413-2,NEXO-147-00413,2026-03-27 09:32,Análisis preliminar,director.demo,Evento sintético de seguimiento 2
EVT-00414-1,NEXO-147-00414,2025-09-15 19:04,Llamada de verificación,analista.demo2,Evento sintético de seguimiento 1
EVT-00414-2,NEXO-147-00414,2025-09-15 20:04,Llamada de verificación,operador.demo1,Evento sintético de seguimiento 2
EVT-00414-3,NEXO-147-00414,2025-09-16 11:04,Análisis preliminar,operador.demo1,Evento sintético de seguimiento 3
EVT-00415-1,NEXO-147-00415,2025-08-21 19:34,Actualización de estado,operador.demo1,Evento sintético de seguimiento 1
EVT-00415-2,NEXO-147-00415,2025-08-22 01:34,Cruce OSINT,operador.demo2,Evento sintético de seguimiento 2
EVT-00415-3,NEXO-147-00415,2025-08-21 21:34,Análisis preliminar,analista.demo2,Evento sintético de seguimiento 3
EVT-00416-1,NEXO-147-00416,2025-01-03 19:23,Cruce OSINT,analista.demo2,Evento sintético de seguimiento 1
EVT-00416-2,NEXO-147-00416,2025-01-03 21:23,Actualización de estado,operador.demo1,Evento sintético de seguimiento 2
EVT-00416-3,NEXO-147-00416,2025-01-03 23:23,Llamada de verificación,analista.demo2,Evento sintético de seguimiento 3
EVT-00417-1,NEXO-147-00417,2026-05-02 23:03,Llamada de verificación,operador.demo2,Evento sintético de seguimiento 1
EVT-00417-2,NEXO-147-00417,2026-05-03 11:03,Actualización de estado,director.demo,Evento sintético de seguimiento 2
EVT-00418-1,NEXO-147-00418,2026-03-14 19:20,Actualización de estado,director.demo,Evento sintético de seguimiento 1
EVT-00418-2,NEXO-147-00418,2026-03-15 06:20,Cruce OSINT,analista.demo1,Evento sintético de seguimiento 2
EVT-00418-3,NEXO-147-00418,2026-03-15 19:20,Actualización de estado,operador.demo2,Evento sintético de seguimiento 3
EVT-00419-1,NEXO-147-00419,2025-07-09 22:50,Registro inicial,analista.demo1,Evento sintético de seguimiento 1
EVT-00420-1,NEXO-147-00420,2026-05-22 14:16,Análisis preliminar,analista.demo2,Evento sintético de seguimiento 1
EVT-00420-2,NEXO-147-00420,2026-05-22 17:16,Cruce OSINT,operador.demo2,Evento sintético de seguimiento 2
EVT-00421-1,NEXO-147-00421,2025-09-23 18:26,Llamada de verificación,analista.demo1,Evento sintético de seguimiento 1
EVT-00422-1,NEXO-147-00422,2026-04-24 10:47,Cruce OSINT,analista.demo1,Evento sintético de seguimiento 1
EVT-00423-1,NEXO-147-00423,2025-03-13 21:07,Análisis preliminar,analista.demo2,Evento sintético de seguimiento 1
EVT-00423-2,NEXO-147-00423,2025-03-13 22:07,Actualización de estado,operador.demo2,Evento sintético de seguimiento 2
EVT-00423-3,NEXO-147-00423,2025-03-14 13:07,Cruce OSINT,analista.demo1,Evento sintético de seguimiento 3
EVT-00424-1,NEXO-147-00424,2026-05-23 15:04,Análisis preliminar,analista.demo2,Evento sintético de seguimiento 1
EVT-00424-2,NEXO-147-00424,2026-05-23 21:04,Registro inicial,analista.demo2,Evento sintético de seguimiento 2
EVT-00424-3,NEXO-147-00424,2026-05-23 23:04,Asignación a unidad,operador.demo1,Evento sintético de seguimiento 3
EVT-00425-1,NEXO-147-00425,2026-03-26 08:34,Actualización de estado,analista.demo2,Evento sintético de seguimiento 1
EVT-00425-2,NEXO-147-00425,2026-03-26 17:34,Llamada de verificación,operador.demo1,Evento sintético de seguimiento 2
EVT-00425-3,NEXO-147-00425,2026-03-26 14:34,Actualización de estado,analista.demo1,Evento sintético de seguimiento 3
EVT-00426-1,NEXO-147-00426,2026-03-05 17:43,Análisis preliminar,operador.demo1,Evento sintético de seguimiento 1
EVT-00426-2,NEXO-147-00426,2026-03-06 01:43,Actualización de estado,analista.demo2,Evento sintético de seguimiento 2
EVT-00426-3,NEXO-147-00426,2026-03-06 09:43,Llamada de verificación,operador.demo1,Evento sintético de seguimiento 3
EVT-00427-1,NEXO-147-00427,2026-04-21 01:43,Llamada de verificación,director.demo,Evento sintético de seguimiento 1
EVT-00427-2,NEXO-147-00427,2026-04-21 07:43,Asignación a unidad,operador.demo2,Evento sintético de seguimiento 2
EVT-00427-3,NEXO-147-00427,2026-04-21 21:43,Registro inicial,director.demo,Evento sintético de seguimiento 3
EVT-00428-1,NEXO-147-00428,2026-04-13 08:47,Llamada de verificación,operador.demo1,Evento sintético de seguimiento 1
EVT-00428-2,NEXO-147-00428,2026-04-13 18:47,Llamada de verificación,director.demo,Evento sintético de seguimiento 2
EVT-00428-3,NEXO-147-00428,2026-04-14 02:47,Registro inicial,analista.demo1,Evento sintético de seguimiento 3
EVT-00429-1,NEXO-147-00429,2026-03-01 21:49,Asignación a unidad,analista.demo1,Evento sintético de seguimiento 1
EVT-00429-2,NEXO-147-00429,2026-03-02 04:49,Llamada de verificación,operador.demo2,Evento sintético de seguimiento 2
EVT-00429-3,NEXO-147-00429,2026-03-02 15:49,Actualización de estado,operador.demo1,Evento sintético de seguimiento 3
EVT-00430-1,NEXO-147-00430,2026-05-08 16:36,Cruce OSINT,operador.demo2,Evento sintético de seguimiento 1
EVT-00430-2,NEXO-147-00430,2026-05-08 19:36,Análisis preliminar,director.demo,Evento sintético de seguimiento 2
EVT-00431-1,NEXO-147-00431,2026-04-18 07:11,Registro inicial,analista.demo2,Evento sintético de seguimiento 1
EVT-00431-2,NEXO-147-00431,2026-04-18 15:11,Registro inicial,director.demo,Evento sintético de seguimiento 2
EVT-00432-1,NEXO-147-00432,2025-08-14 22:30,Asignación a unidad,analista.demo1,Evento sintético de seguimiento 1
EVT-00432-2,NEXO-147-00432,2025-08-15 06:30,Cruce OSINT,analista.demo2,Evento sintético de seguimiento 2
EVT-00433-1,NEXO-147-00433,2025-10-27 06:44,Actualización de estado,operador.demo1,Evento sintético de seguimiento 1
EVT-00433-2,NEXO-147-00433,2025-10-27 12:44,Actualización de estado,analista.demo1,Evento sintético de seguimiento 2
EVT-00434-1,NEXO-147-00434,2026-03-09 23:45,Actualización de estado,analista.demo1,Evento sintético de seguimiento 1
EVT-00435-1,NEXO-147-00435,2025-02-24 02:19,Actualización de estado,director.demo,Evento sintético de seguimiento 1
EVT-00435-2,NEXO-147-00435,2025-02-24 08:19,Llamada de verificación,operador.demo2,Evento sintético de seguimiento 2
EVT-00435-3,NEXO-147-00435,2025-02-24 04:19,Registro inicial,operador.demo2,Evento sintético de seguimiento 3
EVT-00436-1,NEXO-147-00436,2026-02-11 08:50,Asignación a unidad,operador.demo1,Evento sintético de seguimiento 1
EVT-00436-2,NEXO-147-00436,2026-02-11 12:50,Análisis preliminar,analista.demo2,Evento sintético de seguimiento 2
EVT-00437-1,NEXO-147-00437,2026-05-18 08:04,Llamada de verificación,analista.demo2,Evento sintético de seguimiento 1
EVT-00438-1,NEXO-147-00438,2026-03-26 22:16,Llamada de verificación,analista.demo1,Evento sintético de seguimiento 1
EVT-00438-2,NEXO-147-00438,2026-03-27 06:16,Llamada de verificación,operador.demo2,Evento sintético de seguimiento 2
EVT-00438-3,NEXO-147-00438,2026-03-27 18:16,Registro inicial,analista.demo1,Evento sintético de seguimiento 3
EVT-00439-1,NEXO-147-00439,2025-04-24 19:04,Análisis preliminar,analista.demo2,Evento sintético de seguimiento 1
EVT-00440-1,NEXO-147-00440,2025-05-20 06:34,Registro inicial,analista.demo2,Evento sintético de seguimiento 1
EVT-00440-2,NEXO-147-00440,2025-05-20 16:34,Actualización de estado,analista.demo2,Evento sintético de seguimiento 2
EVT-00440-3,NEXO-147-00440,2025-05-21 00:34,Cruce OSINT,analista.demo1,Evento sintético de seguimiento 3
EVT-00441-1,NEXO-147-00441,2026-03-27 21:39,Cruce OSINT,operador.demo1,Evento sintético de seguimiento 1
EVT-00441-2,NEXO-147-00441,2026-03-28 05:39,Análisis preliminar,operador.demo1,Evento sintético de seguimiento 2
EVT-00441-3,NEXO-147-00441,2026-03-28 09:39,Cruce OSINT,operador.demo1,Evento sintético de seguimiento 3
EVT-00442-1,NEXO-147-00442,2026-02-24 14:13,Actualización de estado,operador.demo1,Evento sintético de seguimiento 1
EVT-00443-1,NEXO-147-00443,2026-03-03 21:38,Cruce OSINT,analista.demo2,Evento sintético de seguimiento 1
EVT-00443-2,NEXO-147-00443,2026-03-04 07:38,Asignación a unidad,analista.demo1,Evento sintético de seguimiento 2
EVT-00443-3,NEXO-147-00443,2026-03-04 15:38,Registro inicial,operador.demo2,Evento sintético de seguimiento 3
EVT-00444-1,NEXO-147-00444,2026-03-24 21:53,Actualización de estado,operador.demo1,Evento sintético de seguimiento 1
EVT-00445-1,NEXO-147-00445,2026-03-19 14:26,Cruce OSINT,director.demo,Evento sintético de seguimiento 1
EVT-00445-2,NEXO-147-00445,2026-03-19 19:26,Cruce OSINT,operador.demo2,Evento sintético de seguimiento 2
EVT-00446-1,NEXO-147-00446,2026-03-26 11:08,Registro inicial,operador.demo1,Evento sintético de seguimiento 1
EVT-00447-1,NEXO-147-00447,2025-06-08 20:46,Asignación a unidad,operador.demo1,Evento sintético de seguimiento 1
EVT-00447-2,NEXO-147-00447,2025-06-08 22:46,Análisis preliminar,analista.demo2,Evento sintético de seguimiento 2
EVT-00448-1,NEXO-147-00448,2025-12-02 16:34,Registro inicial,director.demo,Evento sintético de seguimiento 1
EVT-00449-1,NEXO-147-00449,2026-04-08 08:32,Cruce OSINT,director.demo,Evento sintético de seguimiento 1
EVT-00450-1,NEXO-147-00450,2026-04-27 23:10,Actualización de estado,director.demo,Evento sintético de seguimiento 1
EVT-00450-2,NEXO-147-00450,2026-04-28 07:10,Registro inicial,analista.demo2,Evento sintético de seguimiento 2
EVT-00450-3,NEXO-147-00450,2026-04-28 21:10,Actualización de estado,analista.demo2,Evento sintético de seguimiento 3
EVT-00451-1,NEXO-147-00451,2026-03-23 21:10,Registro inicial,operador.demo1,Evento sintético de seguimiento 1
EVT-00452-1,NEXO-147-00452,2025-07-14 07:02,Llamada de verificación,director.demo,Evento sintético de seguimiento 1
EVT-00452-2,NEXO-147-00452,2025-07-14 15:02,Registro inicial,analista.demo1,Evento sintético de seguimiento 2
EVT-00452-3,NEXO-147-00452,2025-07-14 15:02,Asignación a unidad,operador.demo1,Evento sintético de seguimiento 3
EVT-00453-1,NEXO-147-00453,2026-01-08 22:46,Cruce OSINT,operador.demo1,Evento sintético de seguimiento 1
EVT-00453-2,NEXO-147-00453,2026-01-09 00:46,Registro inicial,director.demo,Evento sintético de seguimiento 2
EVT-00454-1,NEXO-147-00454,2026-04-21 08:40,Análisis preliminar,analista.demo1,Evento sintético de seguimiento 1
EVT-00455-1,NEXO-147-00455,2026-05-21 09:54,Asignación a unidad,analista.demo1,Evento sintético de seguimiento 1
EVT-00455-2,NEXO-147-00455,2026-05-21 18:54,Cruce OSINT,analista.demo2,Evento sintético de seguimiento 2
EVT-00455-3,NEXO-147-00455,2026-05-21 15:54,Registro inicial,director.demo,Evento sintético de seguimiento 3
EVT-00456-1,NEXO-147-00456,2025-09-23 12:59,Llamada de verificación,director.demo,Evento sintético de seguimiento 1
EVT-00456-2,NEXO-147-00456,2025-09-23 13:59,Asignación a unidad,analista.demo2,Evento sintético de seguimiento 2
EVT-00456-3,NEXO-147-00456,2025-09-24 10:59,Llamada de verificación,analista.demo1,Evento sintético de seguimiento 3
EVT-00457-1,NEXO-147-00457,2026-03-21 22:01,Registro inicial,analista.demo1,Evento sintético de seguimiento 1
EVT-00457-2,NEXO-147-00457,2026-03-22 08:01,Llamada de verificación,director.demo,Evento sintético de seguimiento 2
EVT-00458-1,NEXO-147-00458,2025-02-22 22:01,Llamada de verificación,operador.demo2,Evento sintético de seguimiento 1
EVT-00459-1,NEXO-147-00459,2025-05-14 17:45,Registro inicial,operador.demo2,Evento sintético de seguimiento 1
EVT-00459-2,NEXO-147-00459,2025-05-14 22:45,Registro inicial,analista.demo1,Evento sintético de seguimiento 2
EVT-00459-3,NEXO-147-00459,2025-05-14 23:45,Registro inicial,analista.demo1,Evento sintético de seguimiento 3
EVT-00460-1,NEXO-147-00460,2025-06-13 18:13,Llamada de verificación,analista.demo2,Evento sintético de seguimiento 1
EVT-00460-2,NEXO-147-00460,2025-06-13 19:13,Cruce OSINT,analista.demo1,Evento sintético de seguimiento 2
EVT-00461-1,NEXO-147-00461,2025-08-18 09:36,Llamada de verificación,analista.demo2,Evento sintético de seguimiento 1
EVT-00461-2,NEXO-147-00461,2025-08-18 11:36,Actualización de estado,analista.demo1,Evento sintético de seguimiento 2
EVT-00462-1,NEXO-147-00462,2025-10-11 20:58,Cruce OSINT,operador.demo2,Evento sintético de seguimiento 1
EVT-00462-2,NEXO-147-00462,2025-10-12 07:58,Asignación a unidad,operador.demo2,Evento sintético de seguimiento 2
EVT-00462-3,NEXO-147-00462,2025-10-12 20:58,Análisis preliminar,analista.demo2,Evento sintético de seguimiento 3
EVT-00463-1,NEXO-147-00463,2026-02-02 10:20,Registro inicial,analista.demo2,Evento sintético de seguimiento 1
EVT-00463-2,NEXO-147-00463,2026-02-02 20:20,Registro inicial,operador.demo1,Evento sintético de seguimiento 2
EVT-00464-1,NEXO-147-00464,2026-05-17 05:57,Cruce OSINT,analista.demo1,Evento sintético de seguimiento 1
EVT-00464-2,NEXO-147-00464,2026-05-17 12:57,Actualización de estado,operador.demo1,Evento sintético de seguimiento 2
EVT-00465-1,NEXO-147-00465,2026-05-03 23:26,Llamada de verificación,analista.demo1,Evento sintético de seguimiento 1
EVT-00465-2,NEXO-147-00465,2026-05-04 05:26,Actualización de estado,operador.demo2,Evento sintético de seguimiento 2
EVT-00465-3,NEXO-147-00465,2026-05-04 21:26,Llamada de verificación,operador.demo2,Evento sintético de seguimiento 3
EVT-00466-1,NEXO-147-00466,2026-03-24 23:51,Cruce OSINT,analista.demo2,Evento sintético de seguimiento 1
EVT-00467-1,NEXO-147-00467,2025-04-08 01:27,Cruce OSINT,analista.demo2,Evento sintético de seguimiento 1
EVT-00467-2,NEXO-147-00467,2025-04-08 03:27,Cruce OSINT,director.demo,Evento sintético de seguimiento 2
EVT-00468-1,NEXO-147-00468,2026-01-21 21:50,Cruce OSINT,operador.demo2,Evento sintético de seguimiento 1
EVT-00468-2,NEXO-147-00468,2026-01-22 01:50,Cruce OSINT,operador.demo1,Evento sintético de seguimiento 2
EVT-00469-1,NEXO-147-00469,2026-03-14 10:36,Asignación a unidad,operador.demo1,Evento sintético de seguimiento 1
EVT-00469-2,NEXO-147-00469,2026-03-14 14:36,Cruce OSINT,operador.demo1,Evento sintético de seguimiento 2
EVT-00470-1,NEXO-147-00470,2025-05-27 07:33,Asignación a unidad,director.demo,Evento sintético de seguimiento 1
EVT-00470-2,NEXO-147-00470,2025-05-27 10:33,Llamada de verificación,operador.demo1,Evento sintético de seguimiento 2
EVT-00471-1,NEXO-147-00471,2025-07-27 14:42,Llamada de verificación,operador.demo1,Evento sintético de seguimiento 1
EVT-00472-1,NEXO-147-00472,2026-04-12 21:34,Actualización de estado,operador.demo2,Evento sintético de seguimiento 1
EVT-00472-2,NEXO-147-00472,2026-04-13 08:34,Análisis preliminar,analista.demo1,Evento sintético de seguimiento 2
EVT-00472-3,NEXO-147-00472,2026-04-13 17:34,Análisis preliminar,analista.demo2,Evento sintético de seguimiento 3
EVT-00473-1,NEXO-147-00473,2026-01-10 16:48,Cruce OSINT,operador.demo2,Evento sintético de seguimiento 1
EVT-00474-1,NEXO-147-00474,2025-12-26 03:33,Cruce OSINT,operador.demo2,Evento sintético de seguimiento 1
EVT-00475-1,NEXO-147-00475,2026-03-22 10:53,Actualización de estado,analista.demo2,Evento sintético de seguimiento 1
EVT-00475-2,NEXO-147-00475,2026-03-22 16:53,Cruce OSINT,analista.demo1,Evento sintético de seguimiento 2
